concat,count,sampleorigin,cluster,prop,condid
INCOV028-AC|0,14,INCOV028-AC,Expanded,0.105263157894737,Moderate_17
INCOV028-AC|1,18,INCOV028-AC,Cell,0.135338345864662,Moderate_17
INCOV028-AC|10,12,INCOV028-AC,Expanded,0.0902255639097744,Moderate_17
INCOV028-AC|11,1,INCOV028-AC,Cell,0.0075187969924812,Moderate_17
INCOV028-AC|2,31,INCOV028-AC,Expanded,0.233082706766917,Moderate_17
INCOV028-AC|3,5,INCOV028-AC,Expanded,0.037593984962406,Moderate_17
INCOV028-AC|4,6,INCOV028-AC,Cell,0.0451127819548872,Moderate_17
INCOV028-AC|5,42,INCOV028-AC,Expanded,0.315789473684211,Moderate_17
INCOV028-AC|6,4,INCOV028-AC,Cell,0.0300751879699248,Moderate_17
INCOV028-BL|0,11,INCOV028-BL,Expanded,0.0662650602409639,Moderate_18
INCOV028-BL|1,13,INCOV028-BL,Cell,0.0783132530120482,Moderate_18
INCOV028-BL|10,14,INCOV028-BL,Expanded,0.0843373493975904,Moderate_18
INCOV028-BL|11,1,INCOV028-BL,Cell,0.00602409638554217,Moderate_18
INCOV028-BL|2,29,INCOV028-BL,Expanded,0.174698795180723,Moderate_18
INCOV028-BL|3,26,INCOV028-BL,Expanded,0.156626506024096,Moderate_18
INCOV028-BL|4,20,INCOV028-BL,Cell,0.120481927710843,Moderate_18
INCOV028-BL|5,14,INCOV028-BL,Expanded,0.0843373493975904,Moderate_18
INCOV028-BL|6,36,INCOV028-BL,Cell,0.216867469879518,Moderate_18
INCOV028-BL|7,1,INCOV028-BL,Expanded,0.00602409638554217,Moderate_18
INCOV028-BL|8,1,INCOV028-BL,Cell,0.00602409638554217,Moderate_18
INCOV030-AC|0,74,INCOV030-AC,Expanded,0.355769230769231,Moderate_19
INCOV030-AC|1,19,INCOV030-AC,Cell,0.0913461538461538,Moderate_19
INCOV030-AC|10,3,INCOV030-AC,Expanded,0.0144230769230769,Moderate_19
INCOV030-AC|11,4,INCOV030-AC,Cell,0.0192307692307692,Moderate_19
INCOV030-AC|13,2,INCOV030-AC,Expanded,0.00961538461538462,Moderate_19
INCOV030-AC|2,3,INCOV030-AC,Expanded,0.0144230769230769,Moderate_19
INCOV030-AC|3,28,INCOV030-AC,Expanded,0.134615384615385,Moderate_19
INCOV030-AC|4,36,INCOV030-AC,Cell,0.173076923076923,Moderate_19
INCOV030-AC|5,8,INCOV030-AC,Expanded,0.0384615384615385,Moderate_19
INCOV030-AC|6,19,INCOV030-AC,Cell,0.0913461538461538,Moderate_19
INCOV030-AC|8,10,INCOV030-AC,Cell,0.0480769230769231,Moderate_19
INCOV030-AC|9,2,INCOV030-AC,Expanded,0.00961538461538462,Moderate_19
INCOV001-BL|0,26,INCOV001-BL,Expanded,0.0952380952380952,Moderate_2
INCOV001-BL|1,41,INCOV001-BL,Cell,0.15018315018315,Moderate_2
INCOV001-BL|10,6,INCOV001-BL,Expanded,0.021978021978022,Moderate_2
INCOV001-BL|13,15,INCOV001-BL,Expanded,0.0549450549450549,Moderate_2
INCOV001-BL|2,1,INCOV001-BL,Expanded,0.00366300366300366,Moderate_2
INCOV001-BL|3,14,INCOV001-BL,Expanded,0.0512820512820513,Moderate_2
INCOV001-BL|4,123,INCOV001-BL,Cell,0.450549450549451,Moderate_2
INCOV001-BL|5,11,INCOV001-BL,Expanded,0.0402930402930403,Moderate_2
INCOV001-BL|6,22,INCOV001-BL,Cell,0.0805860805860806,Moderate_2
INCOV001-BL|8,10,INCOV001-BL,Cell,0.0366300366300366,Moderate_2
INCOV001-BL|9,4,INCOV001-BL,Expanded,0.0146520146520147,Moderate_2
INCOV034-BL|0,21,INCOV034-BL,Expanded,0.117977528089888,Moderate_20
INCOV034-BL|1,13,INCOV034-BL,Cell,0.0730337078651685,Moderate_20
INCOV034-BL|10,1,INCOV034-BL,Expanded,0.00561797752808989,Moderate_20
INCOV034-BL|11,2,INCOV034-BL,Cell,0.0112359550561798,Moderate_20
INCOV034-BL|12,1,INCOV034-BL,Cell,0.00561797752808989,Moderate_20
INCOV034-BL|14,2,INCOV034-BL,Expanded,0.0112359550561798,Moderate_20
INCOV034-BL|2,84,INCOV034-BL,Expanded,0.471910112359551,Moderate_20
INCOV034-BL|3,18,INCOV034-BL,Expanded,0.101123595505618,Moderate_20
INCOV034-BL|4,15,INCOV034-BL,Cell,0.0842696629213483,Moderate_20
INCOV034-BL|5,6,INCOV034-BL,Expanded,0.0337078651685393,Moderate_20
INCOV034-BL|6,5,INCOV034-BL,Cell,0.0280898876404494,Moderate_20
INCOV034-BL|7,8,INCOV034-BL,Expanded,0.0449438202247191,Moderate_20
INCOV034-BL|8,1,INCOV034-BL,Cell,0.00561797752808989,Moderate_20
INCOV034-BL|9,1,INCOV034-BL,Expanded,0.00561797752808989,Moderate_20
INCOV040-BL|0,26,INCOV040-BL,Expanded,0.165605095541401,Moderate_21
INCOV040-BL|1,4,INCOV040-BL,Cell,0.0254777070063694,Moderate_21
INCOV040-BL|10,1,INCOV040-BL,Expanded,0.00636942675159236,Moderate_21
INCOV040-BL|11,11,INCOV040-BL,Cell,0.0700636942675159,Moderate_21
INCOV040-BL|2,99,INCOV040-BL,Expanded,0.630573248407643,Moderate_21
INCOV040-BL|4,1,INCOV040-BL,Cell,0.00636942675159236,Moderate_21
INCOV040-BL|5,15,INCOV040-BL,Expanded,0.0955414012738854,Moderate_21
INCOV043-AC|0,57,INCOV043-AC,Expanded,0.197916666666667,Moderate_22
INCOV043-AC|1,8,INCOV043-AC,Cell,0.0277777777777778,Moderate_22
INCOV043-AC|10,1,INCOV043-AC,Expanded,0.00347222222222222,Moderate_22
INCOV043-AC|11,22,INCOV043-AC,Cell,0.0763888888888889,Moderate_22
INCOV043-AC|2,163,INCOV043-AC,Expanded,0.565972222222222,Moderate_22
INCOV043-AC|4,4,INCOV043-AC,Cell,0.0138888888888889,Moderate_22
INCOV043-AC|5,33,INCOV043-AC,Expanded,0.114583333333333,Moderate_22
INCOV043-BL|0,16,INCOV043-BL,Expanded,0.108108108108108,Moderate_23
INCOV043-BL|1,8,INCOV043-BL,Cell,0.0540540540540541,Moderate_23
INCOV043-BL|11,17,INCOV043-BL,Cell,0.114864864864865,Moderate_23
INCOV043-BL|2,84,INCOV043-BL,Expanded,0.567567567567568,Moderate_23
INCOV043-BL|4,1,INCOV043-BL,Cell,0.00675675675675676,Moderate_23
INCOV043-BL|5,22,INCOV043-BL,Expanded,0.148648648648649,Moderate_23
INCOV049-AC|0,38,INCOV049-AC,Expanded,0.222222222222222,Moderate_24
INCOV049-AC|1,12,INCOV049-AC,Cell,0.0701754385964912,Moderate_24
INCOV049-AC|10,6,INCOV049-AC,Expanded,0.0350877192982456,Moderate_24
INCOV049-AC|2,74,INCOV049-AC,Expanded,0.432748538011696,Moderate_24
INCOV049-AC|3,16,INCOV049-AC,Expanded,0.0935672514619883,Moderate_24
INCOV049-AC|4,13,INCOV049-AC,Cell,0.0760233918128655,Moderate_24
INCOV049-AC|5,8,INCOV049-AC,Expanded,0.0467836257309941,Moderate_24
INCOV049-AC|6,2,INCOV049-AC,Cell,0.0116959064327485,Moderate_24
INCOV049-AC|8,1,INCOV049-AC,Cell,0.00584795321637427,Moderate_24
INCOV049-AC|9,1,INCOV049-AC,Expanded,0.00584795321637427,Moderate_24
INCOV049-BL|0,85,INCOV049-BL,Expanded,0.305755395683453,Moderate_25
INCOV049-BL|1,10,INCOV049-BL,Cell,0.0359712230215827,Moderate_25
INCOV049-BL|10,49,INCOV049-BL,Expanded,0.176258992805755,Moderate_25
INCOV049-BL|2,27,INCOV049-BL,Expanded,0.0971223021582734,Moderate_25
INCOV049-BL|3,4,INCOV049-BL,Expanded,0.0143884892086331,Moderate_25
INCOV049-BL|4,27,INCOV049-BL,Cell,0.0971223021582734,Moderate_25
INCOV049-BL|5,21,INCOV049-BL,Expanded,0.0755395683453237,Moderate_25
INCOV049-BL|8,7,INCOV049-BL,Cell,0.0251798561151079,Moderate_25
INCOV049-BL|9,48,INCOV049-BL,Expanded,0.172661870503597,Moderate_25
INCOV050-AC|0,92,INCOV050-AC,Expanded,0.270588235294118,Moderate_26
INCOV050-AC|1,8,INCOV050-AC,Cell,0.0235294117647059,Moderate_26
INCOV050-AC|10,45,INCOV050-AC,Expanded,0.132352941176471,Moderate_26
INCOV050-AC|13,2,INCOV050-AC,Expanded,0.00588235294117647,Moderate_26
INCOV050-AC|2,41,INCOV050-AC,Expanded,0.120588235294118,Moderate_26
INCOV050-AC|3,6,INCOV050-AC,Expanded,0.0176470588235294,Moderate_26
INCOV050-AC|4,30,INCOV050-AC,Cell,0.0882352941176471,Moderate_26
INCOV050-AC|5,14,INCOV050-AC,Expanded,0.0411764705882353,Moderate_26
INCOV050-AC|6,1,INCOV050-AC,Cell,0.00294117647058824,Moderate_26
INCOV050-AC|7,1,INCOV050-AC,Expanded,0.00294117647058824,Moderate_26
INCOV050-AC|8,13,INCOV050-AC,Cell,0.0382352941176471,Moderate_26
INCOV050-AC|9,87,INCOV050-AC,Expanded,0.255882352941176,Moderate_26
INCOV050-BL|0,39,INCOV050-BL,Expanded,0.228070175438596,Moderate_27
INCOV050-BL|1,7,INCOV050-BL,Cell,0.0409356725146199,Moderate_27
INCOV050-BL|10,1,INCOV050-BL,Expanded,0.00584795321637427,Moderate_27
INCOV050-BL|11,2,INCOV050-BL,Cell,0.0116959064327485,Moderate_27
INCOV050-BL|13,1,INCOV050-BL,Expanded,0.00584795321637427,Moderate_27
INCOV050-BL|2,92,INCOV050-BL,Expanded,0.538011695906433,Moderate_27
INCOV050-BL|3,4,INCOV050-BL,Expanded,0.0233918128654971,Moderate_27
INCOV050-BL|4,17,INCOV050-BL,Cell,0.0994152046783626,Moderate_27
INCOV050-BL|5,1,INCOV050-BL,Expanded,0.00584795321637427,Moderate_27
INCOV050-BL|7,1,INCOV050-BL,Expanded,0.00584795321637427,Moderate_27
INCOV050-BL|8,3,INCOV050-BL,Cell,0.0175438596491228,Moderate_27
INCOV050-BL|9,3,INCOV050-BL,Expanded,0.0175438596491228,Moderate_27
INCOV055-BL|0,27,INCOV055-BL,Expanded,0.36,Moderate_28
INCOV055-BL|1,12,INCOV055-BL,Cell,0.16,Moderate_28
INCOV055-BL|10,2,INCOV055-BL,Expanded,0.0266666666666667,Moderate_28
INCOV055-BL|11,6,INCOV055-BL,Cell,0.08,Moderate_28
INCOV055-BL|2,17,INCOV055-BL,Expanded,0.226666666666667,Moderate_28
INCOV055-BL|4,1,INCOV055-BL,Cell,0.0133333333333333,Moderate_28
INCOV055-BL|5,7,INCOV055-BL,Expanded,0.0933333333333333,Moderate_28
INCOV055-BL|8,3,INCOV055-BL,Cell,0.04,Moderate_28
INCOV059-AC|0,123,INCOV059-AC,Expanded,0.35042735042735,Moderate_29
INCOV059-AC|1,12,INCOV059-AC,Cell,0.0341880341880342,Moderate_29
INCOV059-AC|10,13,INCOV059-AC,Expanded,0.037037037037037,Moderate_29
INCOV059-AC|2,48,INCOV059-AC,Expanded,0.136752136752137,Moderate_29
INCOV059-AC|3,9,INCOV059-AC,Expanded,0.0256410256410256,Moderate_29
INCOV059-AC|4,38,INCOV059-AC,Cell,0.108262108262108,Moderate_29
INCOV059-AC|5,42,INCOV059-AC,Expanded,0.11965811965812,Moderate_29
INCOV059-AC|6,1,INCOV059-AC,Cell,0.00284900284900285,Moderate_29
INCOV059-AC|8,64,INCOV059-AC,Cell,0.182336182336182,Moderate_29
INCOV059-AC|9,1,INCOV059-AC,Expanded,0.00284900284900285,Moderate_29
INCOV006-AC|0,20,INCOV006-AC,Expanded,0.0327868852459016,Moderate_3
INCOV006-AC|1,256,INCOV006-AC,Cell,0.419672131147541,Moderate_3
INCOV006-AC|10,43,INCOV006-AC,Expanded,0.0704918032786885,Moderate_3
INCOV006-AC|12,1,INCOV006-AC,Cell,0.00163934426229508,Moderate_3
INCOV006-AC|13,4,INCOV006-AC,Expanded,0.00655737704918033,Moderate_3
INCOV006-AC|2,158,INCOV006-AC,Expanded,0.259016393442623,Moderate_3
INCOV006-AC|3,70,INCOV006-AC,Expanded,0.114754098360656,Moderate_3
INCOV006-AC|4,24,INCOV006-AC,Cell,0.039344262295082,Moderate_3
INCOV006-AC|5,17,INCOV006-AC,Expanded,0.0278688524590164,Moderate_3
INCOV006-AC|6,5,INCOV006-AC,Cell,0.00819672131147541,Moderate_3
INCOV006-AC|7,4,INCOV006-AC,Expanded,0.00655737704918033,Moderate_3
INCOV006-AC|8,2,INCOV006-AC,Cell,0.00327868852459016,Moderate_3
INCOV006-AC|9,6,INCOV006-AC,Expanded,0.00983606557377049,Moderate_3
INCOV069-BL|0,222,INCOV069-BL,Expanded,0.184845961698585,Moderate_30
INCOV069-BL|1,21,INCOV069-BL,Cell,0.0174854288093256,Moderate_30
INCOV069-BL|10,58,INCOV069-BL,Expanded,0.048293089092423,Moderate_30
INCOV069-BL|11,1,INCOV069-BL,Cell,0.000832639467110741,Moderate_30
INCOV069-BL|13,3,INCOV069-BL,Expanded,0.00249791840133222,Moderate_30
INCOV069-BL|2,775,INCOV069-BL,Expanded,0.645295587010824,Moderate_30
INCOV069-BL|3,22,INCOV069-BL,Expanded,0.0183180682764363,Moderate_30
INCOV069-BL|4,33,INCOV069-BL,Cell,0.0274771024146545,Moderate_30
INCOV069-BL|5,49,INCOV069-BL,Expanded,0.0407993338884263,Moderate_30
INCOV069-BL|6,1,INCOV069-BL,Cell,0.000832639467110741,Moderate_30
INCOV069-BL|7,9,INCOV069-BL,Expanded,0.00749375520399667,Moderate_30
INCOV069-BL|8,5,INCOV069-BL,Cell,0.00416319733555371,Moderate_30
INCOV069-BL|9,2,INCOV069-BL,Expanded,0.00166527893422148,Moderate_30
INCOV073-AC|0,23,INCOV073-AC,Expanded,0.280487804878049,Moderate_31
INCOV073-AC|1,12,INCOV073-AC,Cell,0.146341463414634,Moderate_31
INCOV073-AC|10,3,INCOV073-AC,Expanded,0.0365853658536585,Moderate_31
INCOV073-AC|2,12,INCOV073-AC,Expanded,0.146341463414634,Moderate_31
INCOV073-AC|3,11,INCOV073-AC,Expanded,0.134146341463415,Moderate_31
INCOV073-AC|4,10,INCOV073-AC,Cell,0.121951219512195,Moderate_31
INCOV073-AC|5,7,INCOV073-AC,Expanded,0.0853658536585366,Moderate_31
INCOV073-AC|6,3,INCOV073-AC,Cell,0.0365853658536585,Moderate_31
INCOV073-AC|7,1,INCOV073-AC,Expanded,0.0121951219512195,Moderate_31
INCOV091-AC|0,7,INCOV091-AC,Expanded,0.125,Moderate_32
INCOV091-AC|1,8,INCOV091-AC,Cell,0.142857142857143,Moderate_32
INCOV091-AC|10,1,INCOV091-AC,Expanded,0.0178571428571429,Moderate_32
INCOV091-AC|2,14,INCOV091-AC,Expanded,0.25,Moderate_32
INCOV091-AC|3,6,INCOV091-AC,Expanded,0.107142857142857,Moderate_32
INCOV091-AC|4,5,INCOV091-AC,Cell,0.0892857142857143,Moderate_32
INCOV091-AC|5,10,INCOV091-AC,Expanded,0.178571428571429,Moderate_32
INCOV091-AC|6,3,INCOV091-AC,Cell,0.0535714285714286,Moderate_32
INCOV091-AC|8,1,INCOV091-AC,Cell,0.0178571428571429,Moderate_32
INCOV091-AC|9,1,INCOV091-AC,Expanded,0.0178571428571429,Moderate_32
INCOV093-BL|0,47,INCOV093-BL,Expanded,0.214611872146119,Moderate_33
INCOV093-BL|1,10,INCOV093-BL,Cell,0.045662100456621,Moderate_33
INCOV093-BL|10,5,INCOV093-BL,Expanded,0.0228310502283105,Moderate_33
INCOV093-BL|11,1,INCOV093-BL,Cell,0.0045662100456621,Moderate_33
INCOV093-BL|14,1,INCOV093-BL,Expanded,0.0045662100456621,Moderate_33
INCOV093-BL|2,80,INCOV093-BL,Expanded,0.365296803652968,Moderate_33
INCOV093-BL|3,29,INCOV093-BL,Expanded,0.132420091324201,Moderate_33
INCOV093-BL|4,11,INCOV093-BL,Cell,0.0502283105022831,Moderate_33
INCOV093-BL|5,18,INCOV093-BL,Expanded,0.0821917808219178,Moderate_33
INCOV093-BL|6,3,INCOV093-BL,Cell,0.0136986301369863,Moderate_33
INCOV093-BL|7,6,INCOV093-BL,Expanded,0.0273972602739726,Moderate_33
INCOV093-BL|8,3,INCOV093-BL,Cell,0.0136986301369863,Moderate_33
INCOV093-BL|9,5,INCOV093-BL,Expanded,0.0228310502283105,Moderate_33
INCOV098-BL|0,7,INCOV098-BL,Expanded,0.134615384615385,Moderate_34
INCOV098-BL|1,5,INCOV098-BL,Cell,0.0961538461538462,Moderate_34
INCOV098-BL|10,3,INCOV098-BL,Expanded,0.0576923076923077,Moderate_34
INCOV098-BL|2,1,INCOV098-BL,Expanded,0.0192307692307692,Moderate_34
INCOV098-BL|3,11,INCOV098-BL,Expanded,0.211538461538462,Moderate_34
INCOV098-BL|4,6,INCOV098-BL,Cell,0.115384615384615,Moderate_34
INCOV098-BL|5,9,INCOV098-BL,Expanded,0.173076923076923,Moderate_34
INCOV098-BL|6,4,INCOV098-BL,Cell,0.0769230769230769,Moderate_34
INCOV098-BL|8,5,INCOV098-BL,Cell,0.0961538461538462,Moderate_34
INCOV098-BL|9,1,INCOV098-BL,Expanded,0.0192307692307692,Moderate_34
INCOV104-BL|0,18,INCOV104-BL,Expanded,0.0498614958448753,Moderate_35
INCOV104-BL|1,47,INCOV104-BL,Cell,0.130193905817175,Moderate_35
INCOV104-BL|10,5,INCOV104-BL,Expanded,0.0138504155124654,Moderate_35
INCOV104-BL|12,112,INCOV104-BL,Cell,0.310249307479224,Moderate_35
INCOV104-BL|13,6,INCOV104-BL,Expanded,0.0166204986149584,Moderate_35
INCOV104-BL|14,4,INCOV104-BL,Expanded,0.0110803324099723,Moderate_35
INCOV104-BL|2,14,INCOV104-BL,Expanded,0.038781163434903,Moderate_35
INCOV104-BL|4,8,INCOV104-BL,Cell,0.0221606648199446,Moderate_35
INCOV104-BL|5,16,INCOV104-BL,Expanded,0.0443213296398892,Moderate_35
INCOV104-BL|6,8,INCOV104-BL,Cell,0.0221606648199446,Moderate_35
INCOV104-BL|7,119,INCOV104-BL,Expanded,0.329639889196676,Moderate_35
INCOV104-BL|8,2,INCOV104-BL,Cell,0.00554016620498615,Moderate_35
INCOV104-BL|9,2,INCOV104-BL,Expanded,0.00554016620498615,Moderate_35
INCOV115-AC|0,51,INCOV115-AC,Expanded,0.219827586206897,Moderate_36
INCOV115-AC|1,46,INCOV115-AC,Cell,0.198275862068966,Moderate_36
INCOV115-AC|10,14,INCOV115-AC,Expanded,0.0603448275862069,Moderate_36
INCOV115-AC|13,1,INCOV115-AC,Expanded,0.00431034482758621,Moderate_36
INCOV115-AC|2,3,INCOV115-AC,Expanded,0.0129310344827586,Moderate_36
INCOV115-AC|3,17,INCOV115-AC,Expanded,0.0732758620689655,Moderate_36
INCOV115-AC|4,50,INCOV115-AC,Cell,0.21551724137931,Moderate_36
INCOV115-AC|5,14,INCOV115-AC,Expanded,0.0603448275862069,Moderate_36
INCOV115-AC|6,11,INCOV115-AC,Cell,0.0474137931034483,Moderate_36
INCOV115-AC|8,24,INCOV115-AC,Cell,0.103448275862069,Moderate_36
INCOV115-AC|9,1,INCOV115-AC,Expanded,0.00431034482758621,Moderate_36
INCOV115-BL|0,45,INCOV115-BL,Expanded,0.284810126582278,Moderate_37
INCOV115-BL|1,19,INCOV115-BL,Cell,0.120253164556962,Moderate_37
INCOV115-BL|10,10,INCOV115-BL,Expanded,0.0632911392405063,Moderate_37
INCOV115-BL|13,1,INCOV115-BL,Expanded,0.00632911392405063,Moderate_37
INCOV115-BL|2,2,INCOV115-BL,Expanded,0.0126582278481013,Moderate_37
INCOV115-BL|3,16,INCOV115-BL,Expanded,0.10126582278481,Moderate_37
INCOV115-BL|4,24,INCOV115-BL,Cell,0.151898734177215,Moderate_37
INCOV115-BL|5,22,INCOV115-BL,Expanded,0.139240506329114,Moderate_37
INCOV115-BL|6,8,INCOV115-BL,Cell,0.0506329113924051,Moderate_37
INCOV115-BL|8,9,INCOV115-BL,Cell,0.0569620253164557,Moderate_37
INCOV115-BL|9,2,INCOV115-BL,Expanded,0.0126582278481013,Moderate_37
INCOV125-AC|0,43,INCOV125-AC,Expanded,0.121813031161473,Moderate_38
INCOV125-AC|1,206,INCOV125-AC,Cell,0.58356940509915,Moderate_38
INCOV125-AC|10,4,INCOV125-AC,Expanded,0.0113314447592068,Moderate_38
INCOV125-AC|11,3,INCOV125-AC,Cell,0.0084985835694051,Moderate_38
INCOV125-AC|12,1,INCOV125-AC,Cell,0.0028328611898017,Moderate_38
INCOV125-AC|2,11,INCOV125-AC,Expanded,0.0311614730878187,Moderate_38
INCOV125-AC|3,10,INCOV125-AC,Expanded,0.028328611898017,Moderate_38
INCOV125-AC|4,22,INCOV125-AC,Cell,0.0623229461756374,Moderate_38
INCOV125-AC|5,4,INCOV125-AC,Expanded,0.0113314447592068,Moderate_38
INCOV125-AC|6,45,INCOV125-AC,Cell,0.127478753541076,Moderate_38
INCOV125-AC|7,1,INCOV125-AC,Expanded,0.0028328611898017,Moderate_38
INCOV125-AC|8,3,INCOV125-AC,Cell,0.0084985835694051,Moderate_38
INCOV130-AC|0,20,INCOV130-AC,Expanded,0.206185567010309,Moderate_39
INCOV130-AC|1,15,INCOV130-AC,Cell,0.154639175257732,Moderate_39
INCOV130-AC|10,14,INCOV130-AC,Expanded,0.144329896907216,Moderate_39
INCOV130-AC|11,1,INCOV130-AC,Cell,0.0103092783505155,Moderate_39
INCOV130-AC|2,6,INCOV130-AC,Expanded,0.0618556701030928,Moderate_39
INCOV130-AC|3,9,INCOV130-AC,Expanded,0.0927835051546392,Moderate_39
INCOV130-AC|4,6,INCOV130-AC,Cell,0.0618556701030928,Moderate_39
INCOV130-AC|5,14,INCOV130-AC,Expanded,0.144329896907216,Moderate_39
INCOV130-AC|6,9,INCOV130-AC,Cell,0.0927835051546392,Moderate_39
INCOV130-AC|9,3,INCOV130-AC,Expanded,0.0309278350515464,Moderate_39
INCOV010-BL|0,101,INCOV010-BL,Expanded,0.130829015544041,Moderate_4
INCOV010-BL|1,275,INCOV010-BL,Cell,0.356217616580311,Moderate_4
INCOV010-BL|10,23,INCOV010-BL,Expanded,0.0297927461139896,Moderate_4
INCOV010-BL|11,1,INCOV010-BL,Cell,0.00129533678756477,Moderate_4
INCOV010-BL|12,4,INCOV010-BL,Cell,0.00518134715025907,Moderate_4
INCOV010-BL|13,8,INCOV010-BL,Expanded,0.0103626943005181,Moderate_4
INCOV010-BL|2,81,INCOV010-BL,Expanded,0.104922279792746,Moderate_4
INCOV010-BL|3,133,INCOV010-BL,Expanded,0.172279792746114,Moderate_4
INCOV010-BL|4,47,INCOV010-BL,Cell,0.060880829015544,Moderate_4
INCOV010-BL|5,26,INCOV010-BL,Expanded,0.0336787564766839,Moderate_4
INCOV010-BL|6,39,INCOV010-BL,Cell,0.0505181347150259,Moderate_4
INCOV010-BL|7,22,INCOV010-BL,Expanded,0.0284974093264249,Moderate_4
INCOV010-BL|8,2,INCOV010-BL,Cell,0.00259067357512953,Moderate_4
INCOV010-BL|9,10,INCOV010-BL,Expanded,0.0129533678756477,Moderate_4
INCOV136-AC|0,31,INCOV136-AC,Expanded,0.284403669724771,Moderate_40
INCOV136-AC|1,19,INCOV136-AC,Cell,0.174311926605505,Moderate_40
INCOV136-AC|10,7,INCOV136-AC,Expanded,0.0642201834862385,Moderate_40
INCOV136-AC|11,4,INCOV136-AC,Cell,0.036697247706422,Moderate_40
INCOV136-AC|13,2,INCOV136-AC,Expanded,0.018348623853211,Moderate_40
INCOV136-AC|2,2,INCOV136-AC,Expanded,0.018348623853211,Moderate_40
INCOV136-AC|3,8,INCOV136-AC,Expanded,0.073394495412844,Moderate_40
INCOV136-AC|4,8,INCOV136-AC,Cell,0.073394495412844,Moderate_40
INCOV136-AC|5,22,INCOV136-AC,Expanded,0.201834862385321,Moderate_40
INCOV136-AC|6,2,INCOV136-AC,Cell,0.018348623853211,Moderate_40
INCOV136-AC|8,4,INCOV136-AC,Cell,0.036697247706422,Moderate_40
INCOV137-AC|0,58,INCOV137-AC,Expanded,0.262443438914027,Moderate_41
INCOV137-AC|1,53,INCOV137-AC,Cell,0.239819004524887,Moderate_41
INCOV137-AC|11,4,INCOV137-AC,Cell,0.0180995475113122,Moderate_41
INCOV137-AC|2,11,INCOV137-AC,Expanded,0.0497737556561086,Moderate_41
INCOV137-AC|3,14,INCOV137-AC,Expanded,0.0633484162895928,Moderate_41
INCOV137-AC|4,11,INCOV137-AC,Cell,0.0497737556561086,Moderate_41
INCOV137-AC|5,44,INCOV137-AC,Expanded,0.199095022624434,Moderate_41
INCOV137-AC|6,10,INCOV137-AC,Cell,0.0452488687782805,Moderate_41
INCOV137-AC|8,15,INCOV137-AC,Cell,0.0678733031674208,Moderate_41
INCOV137-AC|9,1,INCOV137-AC,Expanded,0.00452488687782805,Moderate_41
INCOV004-AC|0,202,INCOV004-AC,Expanded,0.224195338512764,Moderate_42
INCOV004-AC|1,34,INCOV004-AC,Cell,0.0377358490566038,Moderate_42
INCOV004-AC|10,71,INCOV004-AC,Expanded,0.0788013318534961,Moderate_42
INCOV004-AC|13,33,INCOV004-AC,Expanded,0.0366259711431743,Moderate_42
INCOV004-AC|2,352,INCOV004-AC,Expanded,0.390677025527192,Moderate_42
INCOV004-AC|3,48,INCOV004-AC,Expanded,0.0532741398446171,Moderate_42
INCOV004-AC|4,33,INCOV004-AC,Cell,0.0366259711431743,Moderate_42
INCOV004-AC|5,123,INCOV004-AC,Expanded,0.136514983351831,Moderate_42
INCOV004-AC|7,4,INCOV004-AC,Expanded,0.00443951165371809,Moderate_42
INCOV004-AC|8,1,INCOV004-AC,Cell,0.00110987791342952,Moderate_42
INCOV004-BL|0,154,INCOV004-BL,Expanded,0.200520833333333,Moderate_43
INCOV004-BL|1,29,INCOV004-BL,Cell,0.0377604166666667,Moderate_43
INCOV004-BL|10,80,INCOV004-BL,Expanded,0.104166666666667,Moderate_43
INCOV004-BL|11,1,INCOV004-BL,Cell,0.00130208333333333,Moderate_43
INCOV004-BL|12,2,INCOV004-BL,Cell,0.00260416666666667,Moderate_43
INCOV004-BL|13,5,INCOV004-BL,Expanded,0.00651041666666667,Moderate_43
INCOV004-BL|14,1,INCOV004-BL,Expanded,0.00130208333333333,Moderate_43
INCOV004-BL|2,326,INCOV004-BL,Expanded,0.424479166666667,Moderate_43
INCOV004-BL|3,56,INCOV004-BL,Expanded,0.0729166666666667,Moderate_43
INCOV004-BL|4,34,INCOV004-BL,Cell,0.0442708333333333,Moderate_43
INCOV004-BL|5,43,INCOV004-BL,Expanded,0.0559895833333333,Moderate_43
INCOV004-BL|6,2,INCOV004-BL,Cell,0.00260416666666667,Moderate_43
INCOV004-BL|7,28,INCOV004-BL,Expanded,0.0364583333333333,Moderate_43
INCOV004-BL|8,3,INCOV004-BL,Cell,0.00390625,Moderate_43
INCOV004-BL|9,4,INCOV004-BL,Expanded,0.00520833333333333,Moderate_43
INCOV005-BL|0,4,INCOV005-BL,Expanded,0.0754716981132075,Moderate_44
INCOV005-BL|1,7,INCOV005-BL,Cell,0.132075471698113,Moderate_44
INCOV005-BL|10,1,INCOV005-BL,Expanded,0.0188679245283019,Moderate_44
INCOV005-BL|2,17,INCOV005-BL,Expanded,0.320754716981132,Moderate_44
INCOV005-BL|3,2,INCOV005-BL,Expanded,0.0377358490566038,Moderate_44
INCOV005-BL|4,18,INCOV005-BL,Cell,0.339622641509434,Moderate_44
INCOV005-BL|5,3,INCOV005-BL,Expanded,0.0566037735849057,Moderate_44
INCOV005-BL|7,1,INCOV005-BL,Expanded,0.0188679245283019,Moderate_44
